UI,groupID,relationshipCode,memberID,primaryID,prefixName,firstName,middleInitial,lastName,suffixName,gender,dob,address1,address2,address3,city,state,zip,countryCode,homePhone,cellPhone,workPhone,language,email,effectiveDate,termDate,healthPlanID,healthPlanName,reportingCategory1,reportingCategory2,providerNPI,providerName,providerAddress1,providerAddress2,providerAddress3,providerCity,providerState,providerZip,providerCountryCode,providerPhone,providerFax,responsiblePartyFirstName,responsiblePartyLastName,responsiblePartyPhone
UI,OZGAF559367WDTIP,6,175156092,368657026,,Nicole,S,Pineda,,U,2018-08-03,53432 Nelson Common Suite 044,,,Heatherville,TX,78981.0,,(340)348-1984x2076,001-868-229-3899x60920,001-952-200-9921x75986,S,stephenmartin@brown.net,2008-12-14,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,308-98-7775,308-98-7775,Dr.,Erica,T,Mcknight,MD,F,1970-04-24,8392 Koch Inlet Apt. 749,,,Nicholaston,MA,1311.0,USA,001-345-512-5650x3854,502-715-3030x2740,(001)812-8648,,buchanantina@yahoo.com,2018-03-17,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,128183034,308-98-7775,Dr.,Randy,C,Price,,M,1983-07-18,8392 Koch Inlet Apt. 749,,,Nicholaston,MA,1311.0,USA,001-345-512-5650x3854,0209458127,(001)812-8648,,john15@powell.com,2018-03-17,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,690471976,308-98-7775,,Christopher,,Mcknight,,M,2022-07-27,8392 Koch Inlet Apt. 749,,,Nicholaston,MA,1311.0,USA,001-345-512-5650x3854,755.053.7595,(001)812-8648,S,anthony98@yahoo.com,2018-03-17,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,709186659,709186659,Mrs.,Savannah,M,Townsend,,F,1993-11-30,35993 Pamela Road,,,Keithfort,TN,37022.0,,079-181-2093,935.687.9852,(187)385-2274x943,S,erin13@hotmail.com,2014-01-05,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,248269458,709186659,Mrs.,Jennifer,D,Townsend,,F,1960-07-30,35993 Pamela Road,,,Keithfort,TN,37022.0,,079-181-2093,(038)498-7771,(187)385-2274x943,E,ywilliams@hughes.com,2014-01-05,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,803-33-4844,709186659,,Eileen,A,Townsend,,F,2004-11-20,35993 Pamela Road,,,Keithfort,TN,37022.0,,079-181-2093,001-095-354-5897x29214,(187)385-2274x943,S,mstevens@hotmail.com,2014-01-05,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,825754262,825754262,,Sara,I,Perkins,MD,F,1949-12-11,59787 Anthony Street Apt. 351,,,Port Elizabethport,CT,6089.0,,032-328-1787x4679,6280554321,524.095.5070,,donnaclements@bryan-bailey.com,2018-06-23,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,613-75-1492,825754262,,Anthony,B,Perkins,,M,1952-05-02,59787 Anthony Street Apt. 351,,,Port Elizabethport,CT,6089.0,,032-328-1787x4679,7381058453,524.095.5070,,tonyamorrison@gmail.com,2018-06-23,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,680554795,825754262,,Michelle,H,Perkins,,F,2022-02-01,59787 Anthony Street Apt. 351,,,Port Elizabethport,CT,6089.0,,032-328-1787x4679,238.551.1778x12661,524.095.5070,S,bellmartha@fletcher-knight.org,2018-06-23,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,663704410,825754262,,Robin,,Perkins,,F,2006-01-16,59787 Anthony Street Apt. 351,,,Port Elizabethport,CT,6089.0,,032-328-1787x4679,686-224-0554x69926,524.095.5070,S,joseph70@gmail.com,2018-06-23,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,6,187070143,825754262,,Jason,R,Perkins,,U,2014-02-20,59787 Anthony Street Apt. 351,,,Port Elizabethport,CT,6089.0,,032-328-1787x4679,660.492.7103,524.095.5070,S,uchambers@gmail.com,2018-06-23,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,483252008,825754262,,Jonathan,V,Perkins,,M,2018-05-03,59787 Anthony Street Apt. 351,,,Port Elizabethport,CT,6089.0,,032-328-1787x4679,(376)518-5514,524.095.5070,,robertstewart@hotmail.com,2018-06-23,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,524478028,825754262,,Cynthia,P,Nichols,,F,2015-10-29,59787 Anthony Street Apt. 351,,,Port Elizabethport,CT,6089.0,,032-328-1787x4679,001-562-344-2171x0979,524.095.5070,,ericksonlinda@gardner-smith.info,2018-06-23,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,084-82-7319,084-82-7319,Mr.,Shawn,Z,Fields,,M,1978-06-24,084 Matthew Station Apt. 916,,,Samanthahaven,AL,35953.0,,499.948.2073x47956,+1-611-059-8204x380,(196)722-0373x1757,S,keith04@yahoo.com,2009-08-25,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,784-80-2428,084-82-7319,Dr.,David,K,Fields,,M,2004-04-30,084 Matthew Station Apt. 916,,,Samanthahaven,AL,35953.0,,499.948.2073x47956,001-690-523-7372x888,(196)722-0373x1757,E,vaughnlawrence@gmail.com,2009-08-25,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,065490726,065490726,Mrs.,Cynthia,Q,Ryan,,F,1925-10-10,1205 Jason Rest Suite 778,,,East Angelashire,IN,47536.0,,(247)635-3842,098-783-2739x7199,333.022.4084,S,grosario@yahoo.com,2009-09-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,6,854039327,065490726,Ind.,Emily,W,Ryan,,U,1938-05-14,1205 Jason Rest Suite 778,,,East Angelashire,IN,47536.0,,(247)635-3842,001-658-143-3440x1100,333.022.4084,E,christophermoon@yahoo.com,2009-09-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,075-70-6849,065490726,,Elizabeth,,Ryan,,F,2005-02-26,1205 Jason Rest Suite 778,,,East Angelashire,IN,47536.0,,(247)635-3842,+1-086-206-2320x6213,333.022.4084,,clyons@hotmail.com,2009-09-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,838794207,065490726,,Leslie,H,Ryan,,F,2008-07-20,1205 Jason Rest Suite 778,,,East Angelashire,IN,47536.0,,(247)635-3842,951.874.1990,333.022.4084,E,ryan50@buck-king.com,2009-09-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,669-93-4369,065490726,,Jerry,,Ryan,,M,2019-03-10,1205 Jason Rest Suite 778,,,East Angelashire,IN,47536.0,,(247)635-3842,+1-601-816-8805x6598,333.022.4084,E,joemartin@yahoo.com,2009-09-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,162-56-8702,065490726,,Christine,L,Ryan,,F,2019-05-30,1205 Jason Rest Suite 778,,,East Angelashire,IN,47536.0,,(247)635-3842,242.558.2932,333.022.4084,,travis72@miller-smith.com,2009-09-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,703-32-1282,703-32-1282,,Richard,K,Norris,,M,1974-09-25,752 Olivia Prairie,,,Owensland,WV,25218.0,,9717612626,795-533-0874x0791,2263023505,,taylor31@reynolds-brown.net,2007-10-21,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,411319399,703-32-1282,,Michael,D,Norris,,M,1985-02-28,752 Olivia Prairie,,,Owensland,WV,25218.0,,9717612626,622-106-4273x797,2263023505,S,anna94@pollard.org,2007-10-21,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,565773353,703-32-1282,,William,X,Norris,,M,2006-06-20,752 Olivia Prairie,,,Owensland,WV,25218.0,,9717612626,080.141.4223,2263023505,S,rpatrick@hotmail.com,2007-10-21,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,881-24-9078,703-32-1282,,Michele,,Norris,,F,2022-09-03,752 Olivia Prairie,,,Owensland,WV,25218.0,,9717612626,826.712.7792x3252,2263023505,,crivera@hurley.com,2007-10-21,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,829325919,703-32-1282,,Lynn,N,Mcgee,,F,2016-08-16,752 Olivia Prairie,,,Owensland,WV,25218.0,,9717612626,(088)448-5848x3695,2263023505,E,amber28@frank.net,2007-10-21,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,520-10-5224,520-10-5224,Mrs.,Nancy,,Weaver,DVM,F,1939-08-28,6615 Randy Brook Apt. 397,,,Port Matthewstad,VT,5405.0,,+1-087-069-3800x521,(350)100-9263x5653,(749)707-5798,,zfaulkner@wolfe.com,2004-07-29,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,306466486,520-10-5224,Dr.,Mark,R,Weaver,,M,1907-12-09,6615 Randy Brook Apt. 397,,,Port Matthewstad,VT,5405.0,,+1-087-069-3800x521,+1-764-227-4158x024,(749)707-5798,,connor32@smith.net,2004-07-29,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,740359845,740359845,Mr.,Christopher,C,Wilkerson,MD,M,1907-10-03,98069 Johnson Walk Apt. 044,,,Jamesmouth,NC,28862.0,USA,9070988105,(341)188-0822x31849,+1-499-082-4638x649,S,vanessalittle@cabrera-walker.com,2012-09-29,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,411014349,740359845,Mr.,David,J,Wilkerson,,M,1970-03-24,98069 Johnson Walk Apt. 044,,,Jamesmouth,NC,28862.0,USA,9070988105,039.161.6559x29212,+1-499-082-4638x649,S,bakerderek@evans-kim.org,2012-09-29,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,267854731,267854731,Mr.,Garrett,,Gates,PhD,M,1986-05-13,680 Steven Village Apt. 732,,,Port Kaitlynfort,KY,42261.0,,001-260-880-1104,144-399-1412x62853,+1-968-149-7015x5295,S,manderson@hotmail.com,2020-03-12,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,709545670,267854731,Mrs.,Jennifer,K,Gates,DDS,F,1914-05-10,680 Steven Village Apt. 732,,,Port Kaitlynfort,KY,42261.0,,001-260-880-1104,(146)628-6931x9121,+1-968-149-7015x5295,,mary04@sullivan.com,2020-03-12,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,490019223,490019223,Dr.,Evelyn,E,Calhoun,MD,F,2000-06-22,790 Miller Valley Apt. 130,,,Sallyfurt,CT,6090.0,,479.770.3257x50828,4255939115,+1-792-250-5379x5646,S,dbridges@hotmail.com,2020-01-09,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,6,196506248,490019223,,Jacob,Y,Calhoun,DDS,U,1980-01-19,790 Miller Valley Apt. 130,,,Sallyfurt,CT,6090.0,,479.770.3257x50828,001-006-327-2670x32228,+1-792-250-5379x5646,,williegraham@wyatt.info,2020-01-09,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,038332491,490019223,,Brittany,,Calhoun,,F,2022-07-06,790 Miller Valley Apt. 130,,,Sallyfurt,CT,6090.0,,479.770.3257x50828,(735)473-5185x637,+1-792-250-5379x5646,E,fmanning@pope.com,2020-01-09,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,599-26-8509,599-26-8509,,Dana,,Owens,,F,1970-04-20,16887 Mary Lakes Suite 699,,,Mannbury,WA,98295.0,,(981)632-9637,+1-986-162-6837x70800,(154)327-2980x363,E,robert30@roach-rodgers.net,2010-02-05,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,446093308,599-26-8509,,Samuel,Y,Owens,DVM,M,1910-01-26,16887 Mary Lakes Suite 699,,,Mannbury,WA,98295.0,,(981)632-9637,+1-780-073-3888x76060,(154)327-2980x363,,tblanchard@hotmail.com,2010-02-05,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,787-77-4891,787-77-4891,Ind.,Derek,Q,Allen,,U,1962-09-06,70148 Mary Spur,,,Adrianmouth,AZ,85199.0,,(261)617-1219x068,(323)323-4836x9537,+1-887-450-9790x449,,jillfrazier@gmail.com,2023-01-04,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,463-07-1941,787-77-4891,,George,,Allen,,M,1926-07-27,70148 Mary Spur,,,Adrianmouth,AZ,85199.0,,(261)617-1219x068,6680257542,+1-887-450-9790x449,S,contrerassarah@yahoo.com,2023-01-04,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,550-97-1678,550-97-1678,Mr.,Cody,P,Williams,MD,M,1961-04-28,28124 Walker Springs Suite 197,,,Lake Brendabury,MT,59321.0,,031-208-8684x74018,(013)751-6630,(749)384-2359,,whill@yahoo.com,2012-02-22,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,222612103,550-97-1678,Mr.,Joseph,B,Williams,,M,2000-06-12,28124 Walker Springs Suite 197,,,Lake Brendabury,MT,59321.0,,031-208-8684x74018,+1-103-626-0672,(749)384-2359,S,xwhite@hotmail.com,2012-02-22,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,339032440,550-97-1678,,Gabriel,,Gill,,M,2012-02-13,28124 Walker Springs Suite 197,,,Lake Brendabury,MT,59321.0,,031-208-8684x74018,102.128.3425x2717,(749)384-2359,S,brownthomas@yahoo.com,2012-02-22,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,545-19-4316,545-19-4316,Mrs.,Julie,U,Obrien,,F,1991-12-30,5687 Jennifer Divide,,,East Jennifertown,DE,19726.0,,635.237.9384,001-262-189-9340x877,647-436-9260x668,E,joshua29@evans.com,2002-04-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,590615944,545-19-4316,Mr.,Oscar,H,Obrien,,M,1926-09-27,5687 Jennifer Divide,,,East Jennifertown,DE,19726.0,,635.237.9384,672.203.1496,647-436-9260x668,S,xwalton@hotmail.com,2002-04-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,389733663,545-19-4316,,Teresa,,Carter,,F,2011-02-13,5687 Jennifer Divide,,,East Jennifertown,DE,19726.0,,635.237.9384,110.598.9080x3652,647-436-9260x668,S,lewisdavid@hotmail.com,2002-04-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,323258726,545-19-4316,,Sydney,V,Obrien,,F,2007-07-28,5687 Jennifer Divide,,,East Jennifertown,DE,19726.0,,635.237.9384,963.172.4809,647-436-9260x668,E,ricehaley@nunez-myers.biz,2002-04-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,771538317,545-19-4316,,Amber,S,Peterson,,F,2016-01-03,5687 Jennifer Divide,,,East Jennifertown,DE,19726.0,,635.237.9384,114-878-3455,647-436-9260x668,S,stacey35@williams.biz,2002-04-20,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,531-50-1379,531-50-1379,Mr.,Ernest,M,Castaneda,,M,1977-03-08,705 Angela Trafficway Apt. 495,,,Teresamouth,WI,54229.0,USA,5851325821,+1-734-546-5698x5401,+1-877-368-4361x878,S,tmitchell@hotmail.com,2005-01-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,483-54-0642,531-50-1379,Mr.,Jeff,,Castaneda,,M,1970-01-11,705 Angela Trafficway Apt. 495,,,Teresamouth,WI,54229.0,USA,5851325821,592.295.4907x921,+1-877-368-4361x878,S,gyoung@garcia.com,2005-01-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,144465821,531-50-1379,,Oscar,O,Paul,,M,2008-05-09,705 Angela Trafficway Apt. 495,,,Teresamouth,WI,54229.0,USA,5851325821,(936)089-9730,+1-877-368-4361x878,,xhunt@hotmail.com,2005-01-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,767-08-6001,767-08-6001,Miss,Sharon,M,Johnson,,F,1949-05-03,7347 Elijah Ridges,,,West Patrickburgh,DC,20029.0,,(394)710-3647x2484,987.664.9478x300,215-875-3195x902,E,ysmith@boyd-neal.org,2016-11-14,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,2,260181384,767-08-6001,,Patricia,W,Freeman,MD,F,1978-12-30,7347 Elijah Ridges,,,West Patrickburgh,DC,20029.0,,(394)710-3647x2484,6308376180,215-875-3195x902,S,laurennichols@hansen.org,2016-11-14,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,758-01-7077,767-08-6001,,Brian,,Johnson,,M,2022-08-13,7347 Elijah Ridges,,,West Patrickburgh,DC,20029.0,,(394)710-3647x2484,(803)063-1988x3598,215-875-3195x902,S,lacey05@alexander-arellano.net,2016-11-14,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,583-57-2076,767-08-6001,,Kenneth,D,Johnson,,M,2018-04-04,7347 Elijah Ridges,,,West Patrickburgh,DC,20029.0,,(394)710-3647x2484,184.962.9444x790,215-875-3195x902,,benjamin30@yahoo.com,2016-11-14,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,4,587-54-3292,767-08-6001,,Jasmine,Z,Johnson,,F,2021-03-24,7347 Elijah Ridges,,,West Patrickburgh,DC,20029.0,,(394)710-3647x2484,001-679-579-5207x031,215-875-3195x902,E,ydavis@james.com,2016-11-14,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,644749863,644749863,Mrs.,Sharon,T,Torres,,F,1937-05-21,349 Tina Circle,,,South Jessicamouth,KS,67508.0,USA,945.824.8889x46237,001-361-087-5794x818,(586)751-6469x56343,,rosedesiree@gmail.com,2004-08-06,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,864-31-3568,644749863,Mr.,David,E,Torres,II,M,1926-10-14,349 Tina Circle,,,South Jessicamouth,KS,67508.0,USA,945.824.8889x46237,560-147-6087x52620,(586)751-6469x56343,E,david33@gmail.com,2004-08-06,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,6,274600836,644749863,,Kimberly,U,Pearson,,U,2014-11-29,349 Tina Circle,,,South Jessicamouth,KS,67508.0,USA,945.824.8889x46237,(254)138-5729,(586)751-6469x56343,,hallanthony@hotmail.com,2004-08-06,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,365-31-3299,644749863,,Alex,X,Torres,,M,2010-02-28,349 Tina Circle,,,South Jessicamouth,KS,67508.0,USA,945.824.8889x46237,001-184-143-7071,(586)751-6469x56343,S,vandrews@gmail.com,2004-08-06,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,136-02-8119,136-02-8119,,Adam,B,Roberts,,M,1966-04-09,670 Smith Views,,,South Mariaview,CT,6277.0,,930.688.8765,(565)752-2729x24173,4953215273,S,vwilliams@schwartz.com,2007-10-28,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,617-62-7641,136-02-8119,,James,O,Roberts,,M,2004-08-02,670 Smith Views,,,South Mariaview,CT,6277.0,,930.688.8765,+1-577-939-7089x550,4953215273,E,brittany42@edwards.com,2007-10-28,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,104344144,104344144,Misc.,Ryan,M,Olson,,U,1955-10-10,233 Oconnor Track Suite 551,,,Maryberg,AK,99765.0,,(924)133-8817x898,001-840-449-9438,881.601.4640,,rachel46@gmail.com,2005-08-07,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,032294241,104344144,,Lee,M,Olson,,M,1997-12-13,233 Oconnor Track Suite 551,,,Maryberg,AK,99765.0,,(924)133-8817x898,+1-439-005-8297x71426,881.601.4640,,curtisnguyen@gmail.com,2005-08-07,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,690630315,104344144,,Albert,G,Olson,,M,2012-02-27,233 Oconnor Track Suite 551,,,Maryberg,AK,99765.0,,(924)133-8817x898,704.365.2630,881.601.4640,,freyes@hotmail.com,2005-08-07,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,4,284-37-7209,104344144,,Jessica,B,Olson,,F,2015-02-03,233 Oconnor Track Suite 551,,,Maryberg,AK,99765.0,,(924)133-8817x898,001-158-659-5326x897,881.601.4640,,lwu@gmail.com,2005-08-07,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,205-80-5650,205-80-5650,Mr.,Travis,E,Williams,,M,2000-10-20,5453 Jesus Plaza,,,South Jeanetteville,DE,19883.0,,001-791-155-9714,6543898827,(700)559-6632x823,,rosalesmartin@hotmail.com,2010-09-05,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,2,006-99-9995,205-80-5650,Dr.,Katherine,J,Williams,,F,1985-12-25,5453 Jesus Plaza,,,South Jeanetteville,DE,19883.0,,001-791-155-9714,(955)125-9391x4941,(700)559-6632x823,S,johnmoore@hotmail.com,2010-09-05,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,745524283,205-80-5650,,Joseph,J,Steele,,M,2005-06-07,5453 Jesus Plaza,,,South Jeanetteville,DE,19883.0,,001-791-155-9714,001-004-815-7722,(700)559-6632x823,S,iwallace@martinez-monroe.com,2010-09-05,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,444-34-1574,205-80-5650,,Jaime,A,Williams,,M,2018-08-31,5453 Jesus Plaza,,,South Jeanetteville,DE,19883.0,,001-791-155-9714,980-510-8376,(700)559-6632x823,,hbaxter@hotmail.com,2010-09-05,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,022-04-5724,022-04-5724,,Ashley,N,Bennett,,F,1977-01-09,747 Carr Pine Apt. 541,,,Lake John,NC,27007.0,,846-031-5296,(985)554-5737x922,462.642.4202x1998,,crawfordsarah@austin-vargas.com,2006-08-07,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,6,882-17-4257,022-04-5724,Mx.,George,G,Bennett,,U,1938-06-12,747 Carr Pine Apt. 541,,,Lake John,NC,27007.0,,846-031-5296,282.207.0135x3065,462.642.4202x1998,E,kimberlycruz@carpenter-murray.com,2006-08-07,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,3,633-62-3165,022-04-5724,,Mark,X,Bennett,,M,2019-06-20,747 Carr Pine Apt. 541,,,Lake John,NC,27007.0,,846-031-5296,+1-015-433-0134x3399,462.642.4202x1998,,bobbyrandall@anderson.com,2006-08-07,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,365622783,365622783,Mx.,Jessica,,Brown,,U,1915-08-25,1700 Munoz Centers Apt. 715,,,West Karenfort,FL,32135.0,,(904)283-4790x204,865-313-4456,(664)582-6474,S,kimmoreno@contreras.info,2011-07-18,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,6,783-83-9722,365622783,,Matthew,,Brown,,U,1963-05-15,1700 Munoz Centers Apt. 715,,,West Karenfort,FL,32135.0,,(904)283-4790x204,337.188.4020x0098,(664)582-6474,,crystal38@gmail.com,2011-07-18,,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,0,265-30-1480,265-30-1480,Miss,Julie,A,Cook,,F,1948-10-17,925 Burch Locks,,,Lake Jacobport,NE,68080.0,,+1-046-936-2343x7831,8338617714,+1-435-111-2931x63420,E,ericphillips@jones-mckay.com,2004-12-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF660936WDTIP,1,168-78-0311,265-30-1480,Mr.,Ryan,,Wilkerson,,M,1971-02-07,925 Burch Locks,,,Lake Jacobport,NE,68080.0,,+1-046-936-2343x7831,(868)863-2610,+1-435-111-2931x63420,E,brooksmatthew@johnson.com,2004-12-30,,OZGAF660936WDTIP,cause take,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,0,200063705,200063705,Dr.,Brianna,,Spencer,,F,1939-10-01,057 Wright Mall Apt. 077,,,Campbellborough,TN,38040.0,,+1-465-508-0782x204,001-948-741-7244x760,+1-779-890-2253x43572,S,courtney78@hotmail.com,2004-02-16,2022-08-22,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,1,604298878,200063705,,Justin,L,Spencer,DDS,M,1920-03-21,057 Wright Mall Apt. 077,,,Campbellborough,TN,38040.0,,+1-465-508-0782x204,4587272813,+1-779-890-2253x43572,,brianhodges@gmail.com,2004-02-16,2022-08-22,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
UI,OZGAF559367WDTIP,3,429650571,200063705,,Austin,,Spencer,,M,2019-02-06,057 Wright Mall Apt. 077,,,Campbellborough,TN,38040.0,,+1-465-508-0782x204,+1-313-089-1199x134,+1-779-890-2253x43572,S,hicksfrederick@lang.info,2004-02-16,2022-08-22,OZGAF559367WDTIP,beautiful often,,,,,,,,,,,,,,,,
